task,seed,profile,episode,reward,cooperation_rate,delayed_choice_rate
ipd,3,neurotypical,63,102.0,0.32,
ipd,3,neurotypical,64,102.0,0.32,
ipd,3,neurotypical,65,104.0,0.34,
ipd,3,neurotypical,66,105.0,0.34,
ipd,3,neurotypical,67,102.0,0.36,
ipd,3,neurotypical,68,104.0,0.34,
ipd,3,neurotypical,69,104.0,0.34,
ipd,3,neurotypical,70,102.0,0.32,
ipd,3,neurotypical,71,100.0,0.34,
ipd,3,neurotypical,72,102.0,0.32,
ipd,3,neurotypical,73,101.0,0.34,
ipd,3,neurotypical,74,101.0,0.34,
ipd,3,neurotypical,75,98.0,0.32,
ipd,3,neurotypical,76,105.0,0.38,
ipd,3,neurotypical,77,104.0,0.34,
ipd,3,neurotypical,78,100.0,0.32,
ipd,3,neurotypical,79,102.0,0.32,
ipd,3,neurotypical,80,102.0,0.36,
ipd,3,neurotypical,81,101.0,0.32,
ipd,3,neurotypical,82,102.0,0.32,
ipd,3,neurotypical,83,104.0,0.34,
ipd,3,neurotypical,84,114.0,0.44,
ipd,3,neurotypical,85,121.0,0.48,
ipd,3,neurotypical,86,128.0,0.5,
ipd,3,neurotypical,87,125.0,0.5,
ipd,3,neurotypical,88,122.0,0.46,
ipd,3,neurotypical,89,124.0,0.48,
ipd,3,neurotypical,90,127.0,0.5,
ipd,3,neurotypical,91,121.0,0.48,
ipd,3,neurotypical,92,126.0,0.48,
ipd,3,neurotypical,93,126.0,0.48,
ipd,3,neurotypical,94,128.0,0.5,
ipd,3,neurotypical,95,125.0,0.48,
ipd,3,neurotypical,96,124.0,0.5,
ipd,3,neurotypical,97,125.0,0.5,
ipd,3,neurotypical,98,127.0,0.54,
ipd,3,neurotypical,99,126.0,0.48,
ipd,3,neurotypical,100,126.0,0.48,
ipd,3,neurotypical,101,126.0,0.48,
ipd,3,neurotypical,102,126.0,0.48,
ipd,3,neurotypical,103,123.0,0.5,
ipd,3,neurotypical,104,124.0,0.5,
ipd,3,neurotypical,105,123.0,0.46,
ipd,3,neurotypical,106,126.0,0.52,
ipd,3,neurotypical,107,127.0,0.5,
ipd,3,neurotypical,108,125.0,0.5,
ipd,3,neurotypical,109,126.0,0.48,
ipd,3,neurotypical,110,123.0,0.5,
ipd,3,neurotypical,111,122.0,0.48,
ipd,3,neurotypical,112,122.0,0.48,
ipd,3,neurotypical,113,125.0,0.5,
ipd,3,neurotypical,114,126.0,0.48,
ipd,3,neurotypical,115,124.0,0.5,
ipd,3,neurotypical,116,126.0,0.52,
ipd,3,neurotypical,117,125.0,0.5,
ipd,3,neurotypical,118,123.0,0.5,
ipd,3,neurotypical,119,125.0,0.5,
ipd,3,neurotypical,120,126.0,0.52,
ipd,3,neurotypical,121,125.0,0.5,
ipd,3,neurotypical,122,125.0,0.48,
ipd,3,neurotypical,123,128.0,0.5,
ipd,3,neurotypical,124,125.0,0.48,
ipd,3,neurotypical,125,129.0,0.52,
ipd,3,neurotypical,126,123.0,0.46,
ipd,3,neurotypical,127,127.0,0.5,
ipd,3,neurotypical,128,125.0,0.5,
ipd,3,neurotypical,129,121.0,0.48,
ipd,3,neurotypical,130,126.0,0.48,
ipd,3,neurotypical,131,127.0,0.5,
ipd,3,neurotypical,132,125.0,0.48,
ipd,3,neurotypical,133,124.0,0.5,
ipd,3,neurotypical,134,126.0,0.52,
ipd,3,neurotypical,135,127.0,0.5,
ipd,3,neurotypical,136,125.0,0.52,
ipd,3,neurotypical,137,128.0,0.5,
ipd,3,neurotypical,138,124.0,0.5,
ipd,3,neurotypical,139,124.0,0.5,
ipd,3,neurotypical,140,125.0,0.52,
ipd,3,neurotypical,141,122.0,0.48,
ipd,3,neurotypical,142,125.0,0.5,
ipd,3,neurotypical,143,125.0,0.48,
ipd,3,neurotypical,144,127.0,0.5,
ipd,3,neurotypical,145,122.0,0.46,
ipd,3,neurotypical,146,123.0,0.5,
ipd,3,neurotypical,147,135.0,0.66,
ipd,3,neurotypical,148,134.0,0.68,
ipd,3,neurotypical,149,135.0,0.64,
ipd,3,neurotypical,150,133.0,0.62,
ipd,3,neurotypical,151,134.0,0.64,
ipd,3,neurotypical,152,132.0,0.66,
ipd,3,neurotypical,153,133.0,0.66,
ipd,3,neurotypical,154,136.0,0.66,
ipd,3,neurotypical,155,130.0,0.6,
ipd,3,neurotypical,156,133.0,0.64,
ipd,3,neurotypical,157,134.0,0.68,
ipd,3,neurotypical,158,135.0,0.66,
ipd,3,neurotypical,159,134.0,0.68,
ipd,3,neurotypical,160,130.0,0.64,
ipd,3,neurotypical,161,132.0,0.66,
ipd,3,neurotypical,162,136.0,0.66,
ipd,3,neurotypical,163,132.0,0.66,
ipd,3,neurotypical,164,132.0,0.62,
ipd,3,neurotypical,165,132.0,0.66,
ipd,3,neurotypical,166,136.0,0.66,
ipd,3,neurotypical,167,134.0,0.64,
ipd,3,neurotypical,168,136.0,0.66,
ipd,3,neurotypical,169,133.0,0.66,
ipd,3,neurotypical,170,132.0,0.66,
ipd,3,neurotypical,171,133.0,0.62,
ipd,3,neurotypical,172,130.0,0.64,
ipd,3,neurotypical,173,131.0,0.64,
ipd,3,neurotypical,174,130.0,0.64,
ipd,3,neurotypical,175,134.0,0.68,
ipd,3,neurotypical,176,135.0,0.64,
ipd,3,neurotypical,177,131.0,0.64,
ipd,3,neurotypical,178,131.0,0.64,
ipd,3,neurotypical,179,133.0,0.66,
ipd,3,neurotypical,180,133.0,0.66,
ipd,3,neurotypical,181,133.0,0.66,
ipd,3,neurotypical,182,136.0,0.66,
ipd,3,neurotypical,183,133.0,0.66,
ipd,3,neurotypical,184,132.0,0.66,
ipd,3,neurotypical,185,128.0,0.62,
ipd,3,neurotypical,186,134.0,0.68,
ipd,3,neurotypical,187,131.0,0.64,
ipd,3,neurotypical,188,133.0,0.66,
ipd,3,neurotypical,189,134.0,0.64,
ipd,3,neurotypical,190,132.0,0.66,
ipd,3,neurotypical,191,133.0,0.66,
ipd,3,neurotypical,192,134.0,0.68,
ipd,3,neurotypical,193,134.0,0.64,
ipd,3,neurotypical,194,136.0,0.66,
ipd,3,neurotypical,195,133.0,0.66,
ipd,3,neurotypical,196,131.0,0.64,
ipd,3,neurotypical,197,142.0,0.88,
ipd,3,neurotypical,198,146.0,0.92,
ipd,3,neurotypical,199,146.0,0.92,
delay_discounting,3,neurotypical,0,408.9662500000002,,0.94
delay_discounting,3,neurotypical,1,422.1137500000002,,0.98
delay_discounting,3,neurotypical,2,402.39250000000015,,0.92
delay_discounting,3,neurotypical,3,415.5400000000002,,0.96
delay_discounting,3,neurotypical,4,408.9662500000002,,0.94
delay_discounting,3,neurotypical,5,395.81875000000014,,0.9
delay_discounting,3,neurotypical,6,389.2450000000001,,0.88
delay_discounting,3,neurotypical,7,389.2450000000001,,0.88
delay_discounting,3,neurotypical,8,408.9662500000002,,0.94
delay_discounting,3,neurotypical,9,415.5400000000002,,0.96
delay_discounting,3,neurotypical,10,422.1137500000002,,0.98
delay_discounting,3,neurotypical,11,428.6875000000002,,1.0
delay_discounting,3,neurotypical,12,422.1137500000002,,0.98
delay_discounting,3,neurotypical,13,408.9662500000002,,0.94
delay_discounting,3,neurotypical,14,422.1137500000002,,0.98
delay_discounting,3,neurotypical,15,415.5400000000002,,0.96
delay_discounting,3,neurotypical,16,402.39250000000015,,0.92
delay_discounting,3,neurotypical,17,422.1137500000002,,0.98
delay_discounting,3,neurotypical,18,415.5400000000002,,0.96
delay_discounting,3,neurotypical,19,422.1137500000002,,0.98
delay_discounting,3,neurotypical,20,402.39250000000015,,0.92
delay_discounting,3,neurotypical,21,415.5400000000002,,0.96
delay_discounting,3,neurotypical,22,408.9662500000002,,0.94
delay_discounting,3,neurotypical,23,408.9662500000002,,0.94
delay_discounting,3,neurotypical,24,402.39250000000015,,0.92
delay_discounting,3,neurotypical,25,395.81875000000014,,0.9
delay_discounting,3,neurotypical,26,422.1137500000002,,0.98
delay_discounting,3,neurotypical,27,408.9662500000002,,0.94
delay_discounting,3,neurotypical,28,395.8187500000002,,0.9
delay_discounting,3,neurotypical,29,415.5400000000002,,0.96
delay_discounting,3,neurotypical,30,402.39250000000015,,0.92
delay_discounting,3,neurotypical,31,422.1137500000002,,0.98
delay_discounting,3,neurotypical,32,415.5400000000002,,0.96
delay_discounting,3,neurotypical,33,422.1137500000002,,0.98
delay_discounting,3,neurotypical,34,402.3925000000002,,0.92
delay_discounting,3,neurotypical,35,408.9662500000002,,0.94
delay_discounting,3,neurotypical,36,402.3925000000002,,0.92
delay_discounting,3,neurotypical,37,415.5400000000002,,0.96
delay_discounting,3,neurotypical,38,428.6875000000002,,1.0
delay_discounting,3,neurotypical,39,408.9662500000002,,0.94
delay_discounting,3,neurotypical,40,415.5400000000002,,0.96
delay_discounting,3,neurotypical,41,415.5400000000002,,0.96
delay_discounting,3,neurotypical,42,415.5400000000002,,0.96
delay_discounting,3,neurotypical,43,395.8187500000002,,0.9
delay_discounting,3,neurotypical,44,422.1137500000002,,0.98
delay_discounting,3,neurotypical,45,402.39250000000015,,0.92
delay_discounting,3,neurotypical,46,415.5400000000002,,0.96
delay_discounting,3,neurotypical,47,415.5400000000002,,0.96
delay_discounting,3,neurotypical,48,408.9662500000002,,0.94
delay_discounting,3,neurotypical,49,415.5400000000002,,0.96
delay_discounting,3,neurotypical,50,422.1137500000002,,0.98
delay_discounting,3,neurotypical,51,415.5400000000002,,0.96
delay_discounting,3,neurotypical,52,408.9662500000002,,0.94
delay_discounting,3,neurotypical,53,415.5400000000002,,0.96
delay_discounting,3,neurotypical,54,408.9662500000002,,0.94
delay_discounting,3,neurotypical,55,408.9662500000002,,0.94
delay_discounting,3,neurotypical,56,422.1137500000002,,0.98
delay_discounting,3,neurotypical,57,422.1137500000002,,0.98
delay_discounting,3,neurotypical,58,415.5400000000002,,0.96
delay_discounting,3,neurotypical,59,415.5400000000002,,0.96
delay_discounting,3,neurotypical,60,408.9662500000002,,0.94
delay_discounting,3,neurotypical,61,415.5400000000002,,0.96
delay_discounting,3,neurotypical,62,415.5400000000002,,0.96
delay_discounting,3,neurotypical,63,428.6875000000002,,1.0
delay_discounting,3,neurotypical,64,415.5400000000002,,0.96
delay_discounting,3,neurotypical,65,415.5400000000002,,0.96
delay_discounting,3,neurotypical,66,408.9662500000002,,0.94
delay_discounting,3,neurotypical,67,415.5400000000002,,0.96
delay_discounting,3,neurotypical,68,415.5400000000002,,0.96
delay_discounting,3,neurotypical,69,422.1137500000002,,0.98
delay_discounting,3,neurotypical,70,402.39250000000015,,0.92
delay_discounting,3,neurotypical,71,422.1137500000002,,0.98
delay_discounting,3,neurotypical,72,408.9662500000002,,0.94
delay_discounting,3,neurotypical,73,395.81875000000014,,0.9
delay_discounting,3,neurotypical,74,422.1137500000002,,0.98
delay_discounting,3,neurotypical,75,422.1137500000002,,0.98
delay_discounting,3,neurotypical,76,402.39250000000015,,0.92
delay_discounting,3,neurotypical,77,408.9662500000002,,0.94
delay_discounting,3,neurotypical,78,415.5400000000002,,0.96
delay_discounting,3,neurotypical,79,428.6875000000002,,1.0
delay_discounting,3,neurotypical,80,415.5400000000002,,0.96
delay_discounting,3,neurotypical,81,422.1137500000002,,0.98
delay_discounting,3,neurotypical,82,428.6875000000002,,1.0
delay_discounting,3,neurotypical,83,415.5400000000002,,0.96
delay_discounting,3,neurotypical,84,395.81875000000014,,0.9
delay_discounting,3,neurotypical,85,408.9662500000002,,0.94
delay_discounting,3,neurotypical,86,422.1137500000002,,0.98
delay_discounting,3,neurotypical,87,428.6875000000002,,1.0
delay_discounting,3,neurotypical,88,415.5400000000002,,0.96
delay_discounting,3,neurotypical,89,415.5400000000002,,0.96
delay_discounting,3,neurotypical,90,402.39250000000015,,0.92
delay_discounting,3,neurotypical,91,415.5400000000002,,0.96
delay_discounting,3,neurotypical,92,408.9662500000002,,0.94
delay_discounting,3,neurotypical,93,422.1137500000002,,0.98
delay_discounting,3,neurotypical,94,415.5400000000002,,0.96
delay_discounting,3,neurotypical,95,415.5400000000002,,0.96
delay_discounting,3,neurotypical,96,422.1137500000002,,0.98
delay_discounting,3,neurotypical,97,428.6875000000002,,1.0
delay_discounting,3,neurotypical,98,389.2450000000001,,0.88
delay_discounting,3,neurotypical,99,422.1137500000002,,0.98
delay_discounting,3,neurotypical,100,415.5400000000002,,0.96
delay_discounting,3,neurotypical,101,428.6875000000002,,1.0
delay_discounting,3,neurotypical,102,415.5400000000002,,0.96
delay_discounting,3,neurotypical,103,402.39250000000015,,0.92
delay_discounting,3,neurotypical,104,408.9662500000002,,0.94
delay_discounting,3,neurotypical,105,415.5400000000002,,0.96
delay_discounting,3,neurotypical,106,408.9662500000002,,0.94
delay_discounting,3,neurotypical,107,408.9662500000002,,0.94
delay_discounting,3,neurotypical,108,428.6875000000002,,1.0
delay_discounting,3,neurotypical,109,422.1137500000002,,0.98
delay_discounting,3,neurotypical,110,402.39250000000015,,0.92
delay_discounting,3,neurotypical,111,408.9662500000002,,0.94
delay_discounting,3,neurotypical,112,415.5400000000002,,0.96
delay_discounting,3,neurotypical,113,422.1137500000002,,0.98
delay_discounting,3,neurotypical,114,415.5400000000002,,0.96
delay_discounting,3,neurotypical,115,422.1137500000002,,0.98
delay_discounting,3,neurotypical,116,395.81875000000014,,0.9
delay_discounting,3,neurotypical,117,422.1137500000002,,0.98
delay_discounting,3,neurotypical,118,402.39250000000015,,0.92
delay_discounting,3,neurotypical,119,428.6875000000002,,1.0
delay_discounting,3,neurotypical,120,402.39250000000015,,0.92
delay_discounting,3,neurotypical,121,422.1137500000002,,0.98
delay_discounting,3,neurotypical,122,415.5400000000002,,0.96
delay_discounting,3,neurotypical,123,415.5400000000002,,0.96
delay_discounting,3,neurotypical,124,408.9662500000002,,0.94
delay_discounting,3,neurotypical,125,402.39250000000015,,0.92
delay_discounting,3,neurotypical,126,415.5400000000002,,0.96
delay_discounting,3,neurotypical,127,395.8187500000002,,0.9
delay_discounting,3,neurotypical,128,415.5400000000002,,0.96
delay_discounting,3,neurotypical,129,415.5400000000002,,0.96
delay_discounting,3,neurotypical,130,402.39250000000015,,0.92
delay_discounting,3,neurotypical,131,402.39250000000015,,0.92
delay_discounting,3,neurotypical,132,422.1137500000002,,0.98
delay_discounting,3,neurotypical,133,402.39250000000015,,0.92
delay_discounting,3,neurotypical,134,415.5400000000002,,0.96
delay_discounting,3,neurotypical,135,408.9662500000002,,0.94
delay_discounting,3,neurotypical,136,395.81875000000014,,0.9
delay_discounting,3,neurotypical,137,402.39250000000015,,0.92
delay_discounting,3,neurotypical,138,395.81875000000014,,0.9
delay_discounting,3,neurotypical,139,408.9662500000002,,0.94
delay_discounting,3,neurotypical,140,402.39250000000015,,0.92
delay_discounting,3,neurotypical,141,422.1137500000002,,0.98
delay_discounting,3,neurotypical,142,408.9662500000002,,0.94
delay_discounting,3,neurotypical,143,415.5400000000002,,0.96
delay_discounting,3,neurotypical,144,395.81875000000014,,0.9
delay_discounting,3,neurotypical,145,415.5400000000002,,0.96
delay_discounting,3,neurotypical,146,422.1137500000002,,0.98
delay_discounting,3,neurotypical,147,402.39250000000015,,0.92
delay_discounting,3,neurotypical,148,408.9662500000002,,0.94
delay_discounting,3,neurotypical,149,408.9662500000002,,0.94
delay_discounting,3,neurotypical,150,408.9662500000002,,0.94
delay_discounting,3,neurotypical,151,428.6875000000002,,1.0
delay_discounting,3,neurotypical,152,408.9662500000002,,0.94
delay_discounting,3,neurotypical,153,428.6875000000002,,1.0
delay_discounting,3,neurotypical,154,408.9662500000002,,0.94
delay_discounting,3,neurotypical,155,422.1137500000002,,0.98
delay_discounting,3,neurotypical,156,395.81875000000014,,0.9
delay_discounting,3,neurotypical,157,395.8187500000002,,0.9
delay_discounting,3,neurotypical,158,402.39250000000015,,0.92
delay_discounting,3,neurotypical,159,402.39250000000015,,0.92
delay_discounting,3,neurotypical,160,402.39250000000015,,0.92
delay_discounting,3,neurotypical,161,395.8187500000002,,0.9
delay_discounting,3,neurotypical,162,415.5400000000002,,0.96
delay_discounting,3,neurotypical,163,408.9662500000002,,0.94
delay_discounting,3,neurotypical,164,415.5400000000002,,0.96
delay_discounting,3,neurotypical,165,415.5400000000002,,0.96
delay_discounting,3,neurotypical,166,408.9662500000002,,0.94
delay_discounting,3,neurotypical,167,415.5400000000002,,0.96
delay_discounting,3,neurotypical,168,415.5400000000002,,0.96
delay_discounting,3,neurotypical,169,415.5400000000002,,0.96
delay_discounting,3,neurotypical,170,408.9662500000002,,0.94
delay_discounting,3,neurotypical,171,428.6875000000002,,1.0
delay_discounting,3,neurotypical,172,408.9662500000002,,0.94
delay_discounting,3,neurotypical,173,422.1137500000002,,0.98
delay_discounting,3,neurotypical,174,402.39250000000015,,0.92
delay_discounting,3,neurotypical,175,395.81875000000014,,0.9
delay_discounting,3,neurotypical,176,422.1137500000002,,0.98
delay_discounting,3,neurotypical,177,408.9662500000002,,0.94
delay_discounting,3,neurotypical,178,415.5400000000002,,0.96
delay_discounting,3,neurotypical,179,422.1137500000002,,0.98
delay_discounting,3,neurotypical,180,422.1137500000002,,0.98
delay_discounting,3,neurotypical,181,428.6875000000002,,1.0
delay_discounting,3,neurotypical,182,408.9662500000002,,0.94
delay_discounting,3,neurotypical,183,428.6875000000002,,1.0
delay_discounting,3,neurotypical,184,415.5400000000002,,0.96
delay_discounting,3,neurotypical,185,415.5400000000002,,0.96
delay_discounting,3,neurotypical,186,395.81875000000014,,0.9
delay_discounting,3,neurotypical,187,408.9662500000002,,0.94
delay_discounting,3,neurotypical,188,408.9662500000002,,0.94
delay_discounting,3,neurotypical,189,415.5400000000002,,0.96
delay_discounting,3,neurotypical,190,415.5400000000002,,0.96
delay_discounting,3,neurotypical,191,415.5400000000002,,0.96
delay_discounting,3,neurotypical,192,415.5400000000002,,0.96
delay_discounting,3,neurotypical,193,415.5400000000002,,0.96
delay_discounting,3,neurotypical,194,395.81875000000014,,0.9
delay_discounting,3,neurotypical,195,408.9662500000002,,0.94
delay_discounting,3,neurotypical,196,422.1137500000002,,0.98
delay_discounting,3,neurotypical,197,402.39250000000015,,0.92
delay_discounting,3,neurotypical,198,402.39250000000015,,0.92
delay_discounting,3,neurotypical,199,422.1137500000002,,0.98
ipd,3,adhd_hyperactive,0,69.0,0.1,
ipd,3,adhd_hyperactive,1,69.0,0.1,
ipd,3,adhd_hyperactive,2,80.0,0.22,
ipd,3,adhd_hyperactive,3,66.0,0.1,
ipd,3,adhd_hyperactive,4,77.0,0.16,
ipd,3,adhd_hyperactive,5,104.0,0.34,
ipd,3,adhd_hyperactive,6,102.0,0.36,
ipd,3,adhd_hyperactive,7,111.0,0.42,
ipd,3,adhd_hyperactive,8,104.0,0.36,
ipd,3,adhd_hyperactive,9,102.0,0.34,
ipd,3,adhd_hyperactive,10,97.0,0.32,
ipd,3,adhd_hyperactive,11,105.0,0.4,
ipd,3,adhd_hyperactive,12,110.0,0.42,
ipd,3,adhd_hyperactive,13,121.0,0.5,
ipd,3,adhd_hyperactive,14,121.0,0.48,
ipd,3,adhd_hyperactive,15,125.0,0.5,
ipd,3,adhd_hyperactive,16,124.0,0.5,
ipd,3,adhd_hyperactive,17,125.0,0.5,
ipd,3,adhd_hyperactive,18,124.0,0.52,
ipd,3,adhd_hyperactive,19,124.0,0.54,
ipd,3,adhd_hyperactive,20,128.0,0.52,
ipd,3,adhd_hyperactive,21,122.0,0.5,
ipd,3,adhd_hyperactive,22,122.0,0.5,
ipd,3,adhd_hyperactive,23,127.0,0.52,
ipd,3,adhd_hyperactive,24,123.0,0.5,
ipd,3,adhd_hyperactive,25,124.0,0.48,
ipd,3,adhd_hyperactive,26,120.0,0.48,
ipd,3,adhd_hyperactive,27,119.0,0.44,
ipd,3,adhd_hyperactive,28,125.0,0.5,
ipd,3,adhd_hyperactive,29,121.0,0.48,
ipd,3,adhd_hyperactive,30,121.0,0.48,
ipd,3,adhd_hyperactive,31,124.0,0.48,
ipd,3,adhd_hyperactive,32,123.0,0.5,
ipd,3,adhd_hyperactive,33,125.0,0.52,
ipd,3,adhd_hyperactive,34,120.0,0.48,
ipd,3,adhd_hyperactive,35,125.0,0.5,
ipd,3,adhd_hyperactive,36,125.0,0.54,
ipd,3,adhd_hyperactive,37,123.0,0.52,
ipd,3,adhd_hyperactive,38,121.0,0.48,
ipd,3,adhd_hyperactive,39,115.0,0.42,
ipd,3,adhd_hyperactive,40,130.0,0.56,
ipd,3,adhd_hyperactive,41,123.0,0.48,
ipd,3,adhd_hyperactive,42,125.0,0.52,
ipd,3,adhd_hyperactive,43,127.0,0.54,
ipd,3,adhd_hyperactive,44,123.0,0.5,
ipd,3,adhd_hyperactive,45,124.0,0.5,
ipd,3,adhd_hyperactive,46,124.0,0.5,
ipd,3,adhd_hyperactive,47,127.0,0.5,
ipd,3,adhd_hyperactive,48,122.0,0.48,
ipd,3,adhd_hyperactive,49,115.0,0.44,
ipd,3,adhd_hyperactive,50,125.0,0.5,
ipd,3,adhd_hyperactive,51,122.0,0.48,
ipd,3,adhd_hyperactive,52,125.0,0.48,
ipd,3,adhd_hyperactive,53,123.0,0.46,
ipd,3,adhd_hyperactive,54,127.0,0.5,
ipd,3,adhd_hyperactive,55,120.0,0.5,
ipd,3,adhd_hyperactive,56,118.0,0.46,
ipd,3,adhd_hyperactive,57,123.0,0.48,
ipd,3,adhd_hyperactive,58,124.0,0.48,
ipd,3,adhd_hyperactive,59,124.0,0.52,
ipd,3,adhd_hyperactive,60,120.0,0.48,
ipd,3,adhd_hyperactive,61,118.0,0.46,
ipd,3,adhd_hyperactive,62,123.0,0.48,
ipd,3,adhd_hyperactive,63,123.0,0.5,
ipd,3,adhd_hyperactive,64,125.0,0.5,
ipd,3,adhd_hyperactive,65,117.0,0.46,
ipd,3,adhd_hyperactive,66,125.0,0.48,
ipd,3,adhd_hyperactive,67,122.0,0.46,
ipd,3,adhd_hyperactive,68,127.0,0.5,
ipd,3,adhd_hyperactive,69,125.0,0.5,
ipd,3,adhd_hyperactive,70,120.0,0.46,
ipd,3,adhd_hyperactive,71,121.0,0.46,
ipd,3,adhd_hyperactive,72,126.0,0.5,
ipd,3,adhd_hyperactive,73,123.0,0.48,
ipd,3,adhd_hyperactive,74,128.0,0.52,
ipd,3,adhd_hyperactive,75,115.0,0.46,
ipd,3,adhd_hyperactive,76,123.0,0.5,
ipd,3,adhd_hyperactive,77,126.0,0.5,
ipd,3,adhd_hyperactive,78,130.0,0.54,
ipd,3,adhd_hyperactive,79,124.0,0.5,
ipd,3,adhd_hyperactive,80,113.0,0.44,
ipd,3,adhd_hyperactive,81,121.0,0.48,
ipd,3,adhd_hyperactive,82,122.0,0.48,
ipd,3,adhd_hyperactive,83,123.0,0.52,
ipd,3,adhd_hyperactive,84,121.0,0.46,
ipd,3,adhd_hyperactive,85,123.0,0.48,
ipd,3,adhd_hyperactive,86,121.0,0.46,
ipd,3,adhd_hyperactive,87,123.0,0.5,
ipd,3,adhd_hyperactive,88,117.0,0.46,
ipd,3,adhd_hyperactive,89,124.0,0.52,
ipd,3,adhd_hyperactive,90,125.0,0.5,
ipd,3,adhd_hyperactive,91,122.0,0.48,
ipd,3,adhd_hyperactive,92,127.0,0.54,
ipd,3,adhd_hyperactive,93,119.0,0.46,
ipd,3,adhd_hyperactive,94,123.0,0.5,
ipd,3,adhd_hyperactive,95,122.0,0.46,
ipd,3,adhd_hyperactive,96,124.0,0.48,
ipd,3,adhd_hyperactive,97,119.0,0.48,
ipd,3,adhd_hyperactive,98,121.0,0.46,
ipd,3,adhd_hyperactive,99,127.0,0.5,
ipd,3,adhd_hyperactive,100,124.0,0.48,
ipd,3,adhd_hyperactive,101,120.0,0.48,
ipd,3,adhd_hyperactive,102,125.0,0.54,
ipd,3,adhd_hyperactive,103,120.0,0.48,
ipd,3,adhd_hyperactive,104,119.0,0.48,
ipd,3,adhd_hyperactive,105,128.0,0.56,
ipd,3,adhd_hyperactive,106,127.0,0.5,
ipd,3,adhd_hyperactive,107,123.0,0.5,
ipd,3,adhd_hyperactive,108,121.0,0.46,
ipd,3,adhd_hyperactive,109,125.0,0.48,
ipd,3,adhd_hyperactive,110,125.0,0.48,
ipd,3,adhd_hyperactive,111,125.0,0.5,
ipd,3,adhd_hyperactive,112,124.0,0.48,
ipd,3,adhd_hyperactive,113,124.0,0.52,
ipd,3,adhd_hyperactive,114,120.0,0.46,
ipd,3,adhd_hyperactive,115,125.0,0.5,
ipd,3,adhd_hyperactive,116,124.0,0.52,
ipd,3,adhd_hyperactive,117,127.0,0.56,
ipd,3,adhd_hyperactive,118,120.0,0.5,
ipd,3,adhd_hyperactive,119,123.0,0.46,
ipd,3,adhd_hyperactive,120,124.0,0.52,
ipd,3,adhd_hyperactive,121,127.0,0.5,
ipd,3,adhd_hyperactive,122,128.0,0.52,
ipd,3,adhd_hyperactive,123,124.0,0.48,
ipd,3,adhd_hyperactive,124,124.0,0.52,
ipd,3,adhd_hyperactive,125,121.0,0.46,
ipd,3,adhd_hyperactive,126,121.0,0.48,
ipd,3,adhd_hyperactive,127,125.0,0.5,
ipd,3,adhd_hyperactive,128,125.0,0.52,
ipd,3,adhd_hyperactive,129,124.0,0.52,
ipd,3,adhd_hyperactive,130,128.0,0.56,
ipd,3,adhd_hyperactive,131,128.0,0.52,
ipd,3,adhd_hyperactive,132,125.0,0.54,
ipd,3,adhd_hyperactive,133,125.0,0.54,
ipd,3,adhd_hyperactive,134,123.0,0.48,
ipd,3,adhd_hyperactive,135,124.0,0.48,
ipd,3,adhd_hyperactive,136,123.0,0.5,
ipd,3,adhd_hyperactive,137,122.0,0.5,
ipd,3,adhd_hyperactive,138,122.0,0.5,
ipd,3,adhd_hyperactive,139,128.0,0.56,
ipd,3,adhd_hyperactive,140,119.0,0.44,
ipd,3,adhd_hyperactive,141,122.0,0.46,
ipd,3,adhd_hyperactive,142,122.0,0.5,
ipd,3,adhd_hyperactive,143,126.0,0.5,
ipd,3,adhd_hyperactive,144,119.0,0.48,
ipd,3,adhd_hyperactive,145,118.0,0.46,
ipd,3,adhd_hyperactive,146,124.0,0.52,
ipd,3,adhd_hyperactive,147,122.0,0.48,
ipd,3,adhd_hyperactive,148,126.0,0.5,
ipd,3,adhd_hyperactive,149,129.0,0.54,
ipd,3,adhd_hyperactive,150,124.0,0.5,
ipd,3,adhd_hyperactive,151,125.0,0.5,
ipd,3,adhd_hyperactive,152,123.0,0.5,
ipd,3,adhd_hyperactive,153,122.0,0.48,
ipd,3,adhd_hyperactive,154,120.0,0.48,
ipd,3,adhd_hyperactive,155,127.0,0.54,
ipd,3,adhd_hyperactive,156,124.0,0.52,
ipd,3,adhd_hyperactive,157,119.0,0.46,
ipd,3,adhd_hyperactive,158,123.0,0.5,
ipd,3,adhd_hyperactive,159,123.0,0.5,
ipd,3,adhd_hyperactive,160,118.0,0.44,
ipd,3,adhd_hyperactive,161,126.0,0.5,
ipd,3,adhd_hyperactive,162,120.0,0.48,
ipd,3,adhd_hyperactive,163,130.0,0.56,
ipd,3,adhd_hyperactive,164,120.0,0.48,
ipd,3,adhd_hyperactive,165,121.0,0.52,
ipd,3,adhd_hyperactive,166,124.0,0.52,
ipd,3,adhd_hyperactive,167,119.0,0.44,
ipd,3,adhd_hyperactive,168,124.0,0.52,
ipd,3,adhd_hyperactive,169,120.0,0.48,
ipd,3,adhd_hyperactive,170,126.0,0.56,
ipd,3,adhd_hyperactive,171,120.0,0.46,
ipd,3,adhd_hyperactive,172,124.0,0.48,
ipd,3,adhd_hyperactive,173,124.0,0.54,
ipd,3,adhd_hyperactive,174,119.0,0.44,
ipd,3,adhd_hyperactive,175,122.0,0.5,
ipd,3,adhd_hyperactive,176,118.0,0.46,
ipd,3,adhd_hyperactive,177,119.0,0.46,
